Brand,Store Name,Address,City,State,Zipcode,Phone,Latitude,Longitude
McDonald's,McDonald's - Whiteville,1408 S Madison St,Whiteville,NC,28472,(910) 642-6871,34.308417,-78.712443
McDonald's,McDonald's - Baton Rouge,9959 Perkins Road,Baton Rouge,LA,70809,(225) 761-8607,30.379075,-91.096292
McDonald's,McDonald's - Pueblo,800 W 6th St,Pueblo,CO,81002,(719) 545-2388,38.272161,-104.618195
McDonald's,McDonald's - Cedar Rapids,8905 Runway Ct Sw,Cedar Rapids,IA,52404,(319) 363-5912,41.891368,-91.674068
McDonald's,McDonald's - Thibodaux,1020 South Acadia Road,Thibodaux,LA,70301,(985) 447-3632,29.780739,-90.807952
McDonald's,McDonald's - San Jose,777 Story Rd,San Jose,CA,95122,(408) 298-6533,37.330946,-121.860468
McDonald's,McDonald's - New Hyde Park,2045 Jericho Tpke,New Hyde Park,NY,11040,(516) 488-1950,40.736561,-73.673401
McDonald's,McDonald's - Denton,605 N 6th St,Denton,MD,21629,(410) 820-7972,38.894036,-75.821544
McDonald's,McDonald's - Peabody,133 Main St,Peabody,MA,1960,(978) 531-9513,42.523201,-70.921684
McDonald's,McDonald's - Lee'S Summit,901 Chipman Rd,Lee'S Summit,MO,64063-2317,(816) 524-7239,38.925216,-94.399098
McDonald's,McDonald's - Ridgewood,54-29 Metropolitan Ave,Ridgewood,NY,11385,(718) 821-8769,40.713337,-73.909698
McDonald's,McDonald's - Baltimore,1011 N Rolling Rd,Baltimore,MD,21228,(410) 788-2700,39.284708,-76.752486
McDonald's,McDonald's - Sheboygan,3626 S Taylor Dr,Sheboygan,WI,53081,(920) 458-3608,43.716964,-87.759182
McDonald's,McDonald's - Clarksdale,460 S State St,Clarksdale,MS,38614,(662) 627-1100,34.189921,-90.575533
McDonald's,McDonald's - Reno,432 North Virginia Avenue,Reno,NV,89501,(775) 322-6268,39.530632,-119.814276
McDonald's,McDonald's - Little Neck,250-01 Northern Blvd,Little Neck,NY,11363,(718) 229-7701,40.768887,-73.737518
McDonald's,McDonald's - Duncanville,806 S Cockrell Hill Rd,Duncanville,TX,75137,(972) 709-6780,32.643852,-96.890827
McDonald's,McDonald's - Hudson Oaks,2980 Fort Worth Highway,Hudson Oaks,TX,76087,(817) 599-9099,32.756449,-97.711126
McDonald's,McDonald's - Haverhill,1180 N Main St,Haverhill,MA,1830,(978) 373-9264,42.809448,-71.103256
McDonald's,McDonald's - Lexington,768 Winchester Rd,Lexington,KY,40508,(859) 254-4080,38.040775,-84.476204
McDonald's,McDonald's - Shreveport,3610 Greenwood Road,Shreveport,LA,71109-5108,(318) 638-8105,32.475076,-93.7983
McDonald's,McDonald's - Fremont,3990 Decoto Rd,Fremont,CA,94536,(510) 742-1438,37.571052,-122.031701
McDonald's,McDonald's - Clarksville,1420 Eastern Blvd,Clarksville,IN,47129-1706,(812) 282-7481,38.309233,-85.769586
McDonald's,McDonald's - Dallas,3036 Villa Rica Highway,Dallas,GA,30132,(770) 505-5233,33.867816,-84.842275
McDonald's,McDonald's - Burgettstown,1412-B Main Street,Burgettstown,PA,15021,(724) 947-3147,40.380948,-80.393553
McDonald's,McDonald's - Hope Mills,2904 Traemoor Village Drive,Hope Mills,NC,28306,(910) 424-3315,34.981415,-79.012892
McDonald's,McDonald's - Decatur,2020 Candler Road,Decatur,GA,30032,(404) 284-0217,33.73228,-84.283143
McDonald's,McDonald's - Blountville,2260 Hwy 394,Blountville,TN,37617,(423) 323-8999,36.523595,-82.312027
McDonald's,McDonald's - Montgomery,2212 Madison Ave,Montgomery,AL,36107,(334) 265-3615,32.380252,-86.275591
McDonald's,McDonald's - Stamford,25 Bedford Street,Stamford,CT,06901-1908,(203) 357-8044,41.05545,-73.538658
McDonald's,McDonald's - Santa Clara,1451 Coleman Ave,Santa Clara,CA,95050,(408) 748-8961,37.356895,-121.936514
McDonald's,McDonald's - Winona,318 Highway 82,Winona,MS,38967,(662) 283-4111,33.487402,-89.757481
McDonald's,McDonald's - Washington,113 East Gate Drive,Washington,IL,61571,(309) 698-5555,40.715808,-89.507619
McDonald's,McDonald's - Bakersfield,1812 N Union Ave,Bakersfield,CA,93305-5651,(661) 323-1115,35.375579,-119.002498
McDonald's,McDonald's - Troutman,1035 Charlotte Highway,Troutman,NC,28166,(704) 528-9222,35.670652,-80.853193
McDonald's,McDonald's - Chicago,4038 W Belmont Ave,Chicago,IL,60641-4702,(773) 282-1960,41.939252,-87.728169
McDonald's,McDonald's - Litchfield Park,13018 W Indian School Rd,Litchfield Park,AZ,85340,(623) 935-7710,33.494429,-112.340151
McDonald's,McDonald's - Lisbon,97 River Rd,Lisbon,CT,6351,(860) 376-9368,41.591865,-71.991636
McDonald's,McDonald's - Saratoga Springs,197 S Broadway,Saratoga Springs,NY,12866,(518) 587-9652,43.074268,-73.78773
McDonald's,McDonald's - Tomball,1406 W Main,Tomball,TX,77375,(281) 351-7000,30.09016,-95.631505
McDonald's,McDonald's - Bloomfield,1339 Broad Street,Bloomfield,NJ,7003,(973) 338-4641,40.836431,-74.181012
McDonald's,McDonald's - Rural Hall,1040 Bethania Drive,Rural Hall,NC,27045,(336) 969-1886,36.213104,-80.302272
McDonald's,McDonald's - Gaithersburg,666 Quince Orchard Rd,Gaithersburg,MD,20878,(301) 948-1189,39.140671,-77.22197
McDonald's,McDonald's - Victorville,Nwc Roy Rogers & La Paz Plz,Victorville,CA,92392,(760) 243-4032,34.520535,-117.317398
McDonald's,McDonald's - Chesapeake,1256 Cedar Rd,Chesapeake,VA,23322,(757) 547-0358,36.718179,-76.284773
McDonald's,McDonald's - Eddystone,1576 Chester Pike,Eddystone,PA,19022,(610) 874-6188,39.865832,-75.341757
McDonald's,McDonald's - Sidney,2984 Upland Parkway,Sidney,NE,69162,(308) 254-3184,41.117349,-102.950368
McDonald's,McDonald's - Kenedy,109 N Sunset Strip,Kenedy,TX,78119,(830) 583-3700,28.814794,-97.859144
McDonald's,McDonald's - Port Isabel,1401 Highway 100,Port Isabel,TX,78578,(956) 943-4770,26.068968,-97.222525
McDonald's,McDonald's - Dade City,13026 Hwy 301,Dade City,FL,33525,(352) 567-0381,28.347804,-82.186942
McDonald's,McDonald's - Cedar Falls,326 Brandilynn Blvd,Cedar Falls,IA,50613,(319) 277-1494,42.484641,-92.442158
McDonald's,McDonald's - Harlingen,2020 S Sunshine Strip,Harlingen,TX,78550,(956) 428-7997,26.171918,-97.6729
McDonald's,McDonald's - Hampshire,19 N 649 Us Rt 20,Hampshire,IL,60140,(847) 683-9953,42.148807,-88.511246
McDonald's,McDonald's - Roscoe,5195 Elevator Rd,Roscoe,IL,61073-9229,(815) 623-9150,42.428289,-89.015834
McDonald's,McDonald's - Chehalis,1601 Nw Louisiana,Chehalis,WA,98532,(360) 748-6238,46.6788,-122.979181
McDonald's,McDonald's - Tucson,2525 S Craycroft,Tucson,AZ,85711-6630,(520) 747-7670,32.193522,-110.874625
McDonald's,McDonald's - Hoffman Estates,2270 W. Higgins,Hoffman Estates,IL,60169,(847) 843-0380,42.057339,-88.13653
McDonald's,McDonald's - Shepherdsville,135 Centre Dr,Shepherdsville,KY,40165-7468,(502) 957-1630,38.065231,-85.693976
McDonald's,McDonald's - Pensacola,7198 Pensacola Blvd,Pensacola,FL,32505,(850) 478-6781,30.495959,-87.262181
McDonald's,McDonald's - Asheville,401 Smokey Park Hwy,Asheville,NC,28806,(828) 667-4698,35.557776,-82.640237
McDonald's,McDonald's - Murrieta,41200 Murrieta Hot Springs Rd,Murrieta,CA,92562-9479,(951) 894-2701,33.5525,-117.192653
McDonald's,McDonald's - Bristol,2065 Lee Hwy,Bristol,VA,24201,(276) 466-3522,36.624729,-82.159377
McDonald's,McDonald's - Adams,2 Commercial St,Adams,MA,1220,(413) 743-4678,42.619229,-73.120178
McDonald's,McDonald's - Birmingham,2201 Bessemer Hwy,Birmingham,AL,35208,(205) 780-5841,33.495117,-86.87847
McDonald's,McDonald's - Decatur,962 W Eldorado,Decatur,IL,62522-2162,(217) 422-8149,39.84588,-88.970046
McDonald's,McDonald's - Gahanna,359 Agler Rd,Gahanna,OH,43230,(614) 475-7900,40.018981,-82.889875
McDonald's,McDonald's - Bismarck,2631 State St,Bismarck,ND,58501-0668,(701) 221-2908,46.835748,-100.771879
McDonald's,McDonald's - Murfreesboro,1706 Memorial Blvd,Murfreesboro,TN,37129-1519,(615) 962-8062,35.868596,-86.386139
McDonald's,McDonald's - Manteo,515 S Virginia Dare Rd,Manteo,NC,27954,(252) 473-5737,35.899058,-75.668649
McDonald's,McDonald's - Mccalla,4746 Eastern Valley Rd,Mccalla,AL,35111,(205) 477-1003,33.329767,-87.000144
McDonald's,McDonald's - North Lauderdale,7200 W Mcnab Road,North Lauderdale,FL,33068,(954) 726-6340,26.207843,-80.221505
McDonald's,McDonald's - Cadillac,8560 E 34 Road,Cadillac,MI,49601,(231) 775-2311,44.280941,-85.405487
McDonald's,McDonald's - Northfield,10333 Northfield Rd,Northfield,OH,44067,(330) 467-0751,41.341304,-81.528729
McDonald's,McDonald's - Conneaut,2 Loves Drive,Conneaut,OH,44030,(440) 265-6370,41.913754,-80.570626
McDonald's,McDonald's - El Paso De Robles,2715 Black Oak Dr,El Paso De Robles,CA,93446,(805) 239-2805,35.642786,-120.686405
McDonald's,McDonald's - Alton,2400 Homer Adams Pky,Alton,IL,62002-5614,(618) 465-8911,38.91618,-90.151543
McDonald's,McDonald's - St. Clair Shores,31255 Harper Avenue,St. Clair Shores,MI,48082,(586) 293-4060,42.526134,-82.89711
McDonald's,McDonald's - Rawlins,2225 Plaza Street,Rawlins,WY,82301-6027,(307) 324-7377,41.793508,-107.212236
McDonald's,McDonald's - Lorain,3221 Oberlin Ave,Lorain,OH,44052,(440) 960-5353,41.440908,-82.184834
McDonald's,McDonald's - Red Springs,613 E 4th Ave,Red Springs,NC,28377,(910) 843-2095,34.811155,-79.173732
McDonald's,McDonald's - East Hemet,1855 E Florida Ave,East Hemet,CA,92544,(951) 658-4853,33.747189,-116.952698
McDonald's,McDonald's - Canton,4757 West Tuscarawas Ave,Canton,OH,44708-5340,(330) 478-1684,40.795463,-81.435735
McDonald's,McDonald's - Van Wert,101 Christopher Crossing,Van Wert,OH,45891,(419) 238-4755,40.888799,-84.581576
McDonald's,McDonald's - Plano,216 Coit Rd,Plano,TX,75075,(972) 758-0282,33.000875,-96.767049
McDonald's,McDonald's - Schenectady,3700 State St,Schenectady,NY,12304,(518) 205-2144,42.768927,-73.891786
McDonald's,McDonald's - Universal City,713 Pat Booker Rd,Universal City,TX,78148-4127,(210) 658-1551,29.548336,-98.292014
McDonald's,McDonald's - Williamsburg,4521 John Tyler Hwy,Williamsburg,VA,23185,(757) 253-2088,37.252373,-76.764165
McDonald's,McDonald's - Wadsworth,920 High St,Wadsworth,OH,44281-8763,(330) 336-8100,41.048042,-81.729324
McDonald's,McDonald's - Denmark,610 Depere Rd,Denmark,WI,54208-0754,(920) 863-3922,44.347431,-87.838667
McDonald's,McDonald's - Las Vegas,3700 S Paradise Rd,Las Vegas,NV,89109-4605,(702) 731-5756,36.122028,-115.154446
McDonald's,McDonald's - Burbank,1127 N San Fernando Blvd,Burbank,CA,91504,(818) 842-5878,34.188576,-118.319695
McDonald's,McDonald's - Parsippany,3111 Rt 46 E,Parsippany,NJ,7054,(973) 335-8533,40.871025,-74.423294
McDonald's,McDonald's - Granada Hills,11840 Balboa Blvd,Granada Hills,CA,91344,(818) 360-8859,34.285278,-118.501663
McDonald's,McDonald's - Palm Coast,2 Old Kings Road,Palm Coast,FL,32137,(386) 445-4059,29.554329,-81.211953
McDonald's,McDonald's - Philadelphia,2109 N Broad St,Philadelphia,PA,19122,(215) 765-2520,39.985228,-75.155994
McDonald's,McDonald's - Keizer,6025 Keizer Station Blvd Ne,Keizer,OR,97303,(503) 463-1144,45.008228,-122.998368
McDonald's,McDonald's - Mcallen,2808 N 10th St,Mcallen,TX,78501,(956) 687-5898,26.22921,-98.225167
McDonald's,McDonald's - St. Francis,23100 Saint Francis Blvd,St. Francis,MN,55070,(763) 753-4713,45.388375,-93.368703
McDonald's,McDonald's - Austin,7409 North Fm 620,Austin,TX,78726,(512) 996-9449,30.407351,-97.851264
McDonald's,McDonald's - Downey,7740 E Firestone Blvd,Downey,CA,90241,(562) 622-2716,33.944892,-118.142643
McDonald's,McDonald's - Aynor,2595 Hwy 501,Aynor,SC,29511,(843) 358-1920,33.999374,-79.205741
McDonald's,McDonald's - Parsons,210 1st St,Parsons,WV,26287,(304) 478-2650,39.096569,-79.679968
McDonald's,McDonald's - Lawndale,15606 Hawthorne Blvd,Lawndale,CA,90260-2683,(310) 676-4425,33.889439,-118.352066
McDonald's,McDonald's - Fayetteville,3815 Ramsey St,Fayetteville,NC,28311-7640,(910) 488-4773,35.112757,-78.88007
McDonald's,McDonald's - Bethany Beach,Ushy 1 & Addy Rd,Bethany Beach,DE,19930,(302) 537-1226,38.52108,-75.055672
McDonald's,McDonald's - Waterbury,530 Reidville Dr,Waterbury,CT,6705,(203) 757-3531,41.539408,-72.99618
McDonald's,McDonald's - Terre Haute,3032 Wabash,Terre Haute,IN,47803-1516,(812) 234-3032,39.47218,-87.372832
McDonald's,McDonald's - Owensboro,2306 E 4th Street,Owensboro,KY,42303,(270) 683-5053,37.779596,-87.082532
McDonald's,McDonald's - Beaver Falls,1625 7th Ave,Beaver Falls,PA,15010,(724) 846-9180,40.757638,-80.319712
McDonald's,McDonald's - Lincoln,1141 W Bond,Lincoln,NE,68521-3632,(402) 475-5238,40.844109,-96.73854
McDonald's,McDonald's - Ensley,3520 Ave E,Ensley,AL,35218,(205) 780-4146,33.499353,-86.908181
McDonald's,McDonald's - Hamlin,Rte 590 Village Center At Hamlin,Hamlin,PA,18436,(570) 689-2042,41.404432,-75.417505
McDonald's,McDonald's - Farmington,6092 Rt 96,Farmington,NY,14425,(585) 924-2840,42.974795,-77.357544
McDonald's,McDonald's - Fort Valley,212 N Camellia Blvd,Fort Valley,GA,31030-4104,(478) 825-1244,32.557259,-83.883987
McDonald's,McDonald's - San Diego,2796 Main St,San Diego,CA,92113-3712,(619) 232-7615,32.693033,-117.134415
McDonald's,McDonald's - Bettendorf,2185 53rd Ave,Bettendorf,IA,52722,(563) 332-7735,41.574735,-90.501661
McDonald's,McDonald's - Dardanelle,611 Union Street,Dardanelle,AR,72834,(479) 229-9804,35.219805,-93.163842
McDonald's,McDonald's - Burbank,2565 Hollywood Way,Burbank,CA,91505-1018,(818) 565-0417,34.194629,-118.349237
McDonald's,McDonald's - Houston,9555 S Post Oak Rd,Houston,TX,77096,(713) 728-1515,29.67684,-95.457411
McDonald's,McDonald's - Little Rock,8710 Fourche Dam Pike,Little Rock,AR,72206,(501) 490-8669,34.717661,-92.189846
McDonald's,McDonald's - Batesburg,210 W Columbia Ave,Batesburg,SC,29006,(803) 532-0770,33.909601,-81.531731
McDonald's,McDonald's - Cicero,5500 W Cermak Rd,Cicero,IL,60804,(708) 222-9259,41.851363,-87.761406
McDonald's,McDonald's - Monroeville,3760 William Penn Hwy,Monroeville,PA,15146,(412) 856-0264,40.435395,-79.786862
McDonald's,McDonald's - Baytown,4900 Garth Rd,Baytown,TX,77521,(281) 421-9299,29.776559,-94.974457
McDonald's,McDonald's - Stockton,1049 E March Ln,Stockton,CA,95210-3544,(209) 307-6533,38.002111,-121.292228
McDonald's,McDonald's - Baltimore,205 Back River Neck Rd,Baltimore,MD,21221,(410) 687-1133,39.307576,-76.443192
McDonald's,McDonald's - Abilene,3602 N 1st St,Abilene,TX,79603-6822,(325) 673-6564,32.4525,-99.767587
McDonald's,McDonald's - Upper Darby,1891 S State Rd,Upper Darby,PA,19082,(610) 449-7025,39.959791,-75.287515
McDonald's,McDonald's - New Orleans,2757 Canal St,New Orleans,LA,70119-5501,(504) 309-0908,29.966839,-90.088206
McDonald's,McDonald's - Lancaster,575 N Franklin St,Lancaster,PA,17602,(717) 394-7938,40.048162,-76.293191
McDonald's,McDonald's - Landover,8710 Central Ave,Landover,MD,20785,(301) 336-2787,38.890853,-76.854547
McDonald's,McDonald's - Burbank,900 W Burbank Blvd,Burbank,CA,91506,(818) 556-6285,34.183744,-118.32185
McDonald's,McDonald's - Dunn,1726 W Cumberland,Dunn,NC,28334,(910) 892-5553,35.317272,-78.626961
McDonald's,McDonald's - Clovis,417 W Shaw Ave,Clovis,CA,93612-3208,(559) 299-4374,36.808842,-119.718755
McDonald's,McDonald's - Berwyn,6401 Cermak Rd,Berwyn,IL,60402-2309,(708) 749-3002,41.850304,-87.784209
McDonald's,McDonald's - Huntsville,2502 S Sam Houston,Huntsville,TX,77340,(936) 291-7043,30.705983,-95.545887
McDonald's,McDonald's - Lower Burrell,2741 Leechburg Rd,Lower Burrell,PA,15068,(724) 335-2113,40.591032,-79.735504
McDonald's,McDonald's - Spring Valley,800 W Dakota St,Spring Valley,IL,61362,(815) 663-7001,41.328401,-89.211934
McDonald's,McDonald's - Wichita,2418 S Seneca Ave,Wichita,KS,67216,(316) 262-4331,37.651214,-97.352176
McDonald's,McDonald's - Amherst,3400 Sheridan Drive,Amherst,NY,14226-1544,(716) 837-1373,42.980358,-78.80727
McDonald's,McDonald's - Cleveland,8210 Euclid Ave,Cleveland,OH,44103,(216) 421-2306,41.503125,-81.630056
McDonald's,McDonald's - Oceana,Sr 10,Oceana,WV,24870,(304) 682-4357,37.69232,-81.628061
McDonald's,McDonald's - Waldorf,3300 Leonardtown Rd,Waldorf,MD,20601,(301) 638-3682,38.621904,-76.901758
McDonald's,McDonald's - Prattville,290 Interstate Commercial Park Loop,Prattville,AL,36066,(334) 365-1080,32.486484,-86.409894
McDonald's,McDonald's - Wilmington,2519 North College Road,Wilmington,NC,28405,(910) 792-6900,34.292414,-77.873464
McDonald's,McDonald's - Columbus,800 Georgesville Rd,Columbus,OH,43228-2802,(614) 275-0384,39.935733,-83.113212
McDonald's,McDonald's - Brooksville,31038 Cortez Blvd,Brooksville,FL,34602-7519,(352) 754-1035,28.522422,-82.233312
McDonald's,McDonald's - Baldwin,780 Baldwin Plaza Dr,Baldwin,WI,54002,(715) 684-5355,44.940416,-92.373608
McDonald's,McDonald's - San Diego,8770 Lake Murray Blvd,San Diego,CA,92119-2720,(619) 463-8770,32.801862,-117.011688
McDonald's,McDonald's - Pleasant Grove,312 E State St,Pleasant Grove,UT,84062,(801) 441-7564,40.354858,-111.736152
McDonald's,McDonald's - Coachella,83131 Avenue 48,Coachella,CA,92236,(760) 342-0896,33.700041,-116.214179
McDonald's,McDonald's - Ramseur,6770 Jordan Hwy,Ramseur,NC,27316,(336) 824-7000,35.737881,-79.653131
McDonald's,McDonald's - Fort Worth,3901 Airport Freeway,Fort Worth,TX,76111-5938,(817) 834-2179,32.775412,-97.288724
McDonald's,McDonald's - Brookville,40 Triggs Rd,Brookville,OH,45309-9729,(937) 833-4233,39.846005,-84.4263
McDonald's,McDonald's - Mesquite,18751 Ih 635,Mesquite,TX,75150,(972) 682-5401,32.801321,-96.62795
McDonald's,McDonald's - Joplin,2701 S Main St,Joplin,MO,64804,(417) 623-1136,37.060119,-94.51423
McDonald's,McDonald's - Roanoke Rapids,101 Roanoke Ave,Roanoke Rapids,NC,27619,(252) 519-0100,36.471091,-77.650197
McDonald's,McDonald's - Walled Lake,1212 W Maple Rd,Walled Lake,MI,48390,(248) 624-7750,42.537777,-83.475822
McDonald's,McDonald's - Los Angeles,1007 Northwestern Avenue,Los Angeles,CA,90029-2309,(323) 465-2952,34.088722,-118.30957
McDonald's,McDonald's - Ypsilanti,3811 Carpenter Rd,Ypsilanti,MI,48197,(734) 477-9010,42.234779,-83.679314
McDonald's,McDonald's - Saugus,738 Broadway,Saugus,MA,1906,(781) 233-8622,42.473351,-71.023537
McDonald's,McDonald's - Temple,3403 S 31st St,Temple,TX,76501,(254) 771-2889,31.067656,-97.36975
McDonald's,McDonald's - Indianapolis,4545 W 38th St,Indianapolis,IN,46254,(317) 293-1415,39.823341,-86.236856
McDonald's,McDonald's - Parma,5301 Pearl Rd,Parma,OH,44129-1503,(216) 459-0480,41.415995,-81.730639
McDonald's,McDonald's - Mount Vernon,102 Potomac Boulevard,Mount Vernon,IL,62864,(618) 242-7371,38.314129,-88.956147
McDonald's,McDonald's - Beeville,2301 N Saint Mary,Beeville,TX,78102-2436,(361) 358-4770,28.422186,-97.757269
McDonald's,McDonald's - Oak Creek,9471 S 13th St,Oak Creek,WI,53154,(414) 762-7565,42.872913,-87.932878
McDonald's,McDonald's - Clifton Park,1517 Crescent Vischer Ferry Rd,Clifton Park,NY,12065,(518) 383-2543,42.82065,-73.764769
McDonald's,McDonald's - Belleville,4422 W Main St,Belleville,IL,62223-5505,(618) 233-5786,38.540103,-90.023504
McDonald's,McDonald's - Dekalb,805 W Lincoln Hwy,Dekalb,IL,60115,(815) 756-5202,41.931531,-88.768113
McDonald's,McDonald's - Dayton,2757 W Alex-Bell Road,Dayton,OH,45459,(937) 643-9366,39.673276,-84.218569
McDonald's,McDonald's - Fort Kent,77 E Main St,Fort Kent,ME,4743,(207) 834-7330,47.256997,-68.589601
McDonald's,McDonald's - Kissimmee,1720 Celebration Boulevard,Kissimmee,FL,34747,(321) 939-4152,28.303323,-81.564817
McDonald's,McDonald's - Norman,1720 W Lindsey St,Norman,OK,73069,(405) 329-4800,35.203563,-97.466788
McDonald's,McDonald's - Neenah,705 Green Bay Rd,Neenah,WI,54956-3174,(920) 720-9488,44.177263,-88.48573
McDonald's,McDonald's - Inglewood,11330 Hawthorne Blvd,Inglewood,CA,90303,(310) 677-9934,33.931308,-118.351978
McDonald's,McDonald's - Bettendorf,852 Middle Rd,Bettendorf,IA,52722,(563) 355-7271,41.539167,-90.521046
McDonald's,McDonald's - Hammond,Calumet Ave & Chicago Ave,Hammond,IN,46327,(219) 932-3217,41.629292,-87.508352
McDonald's,McDonald's - Genesee,7370 Genesee St,Genesee,MI,48437,(810) 640-2749,43.116333,-83.617085
McDonald's,McDonald's - Minocqua,8689 Hwy 51,Minocqua,WI,54548,(715) 356-4004,45.886455,-89.704777
McDonald's,McDonald's - Tracy,236 E 11th Street,Tracy,CA,95376,(209) 237-2561,37.739281,-121.421704
McDonald's,McDonald's - San Antonio,7212 Nw Loop 410,San Antonio,TX,78245,(210) 523-9961,29.45181,-98.630066
McDonald's,McDonald's - Acworth,5600 Bells Ferry Rd,Acworth,GA,30101,(770) 928-6947,34.086578,-84.575737
McDonald's,McDonald's - Norwich,165 S Broad St,Norwich,NY,13815,(607) 334-6020,42.520043,-75.522286
McDonald's,McDonald's - Whitefish,6495 Hwy 93 S,Whitefish,MT,59937-8238,(406) 862-6650,48.395983,-114.334713
McDonald's,McDonald's - Portland,2010 Ne Cesar E Chavez Blvd,Portland,OR,97212-5333,(503) 282-1234,45.5373,-122.622445
McDonald's,McDonald's - Kennesaw,4415 Wade Green Rd,Kennesaw,GA,30144-6424,(770) 428-8493,34.060282,-84.593244
McDonald's,McDonald's - Auburn,4885 Garfield Road,Auburn,MI,48611-9421,(989) 662-2431,43.599339,-84.088961
McDonald's,McDonald's - Delavan,1244 Geneva St,Delavan,WI,53115-2002,(262) 728-8101,42.627057,-88.626901
McDonald's,McDonald's - Riverside,5425 Arlington Ave,Riverside,CA,92504-2504,(951) 242-2344,33.946465,-117.421539
